"id","name","terms"
"d014386","tuberculosis hepatic","hepatic tuberculoses;tuberculoses hepatic"
"d014387","tuberculosis laryngeal","laryngeal tuberculoses;tuberculoses laryngeal;tuberculosis of larynx;larynx tuberculoses;larynx tuberculosis"
"d018601","kings evil","evils kings"
"d014388","tuberculosis lymph node","lymph node tuberculoses;tuberculoses lymph node;lymphadenitis tuberculous;tuberculous lymphadenitis;scrofula;scrofulas;mycobacterial cervical lymphadenitis;cervical lymphadenitis mycobacterial;lymphadenitis mycobacterial cervical;cervical tuberculous lymphadenitis;lymphadenitis cervical tuberculous;tuberculous lymphadenitis cervical"
"d014391","tuberculosis miliary","miliary tuberculoses;tuberculoses miliary"
"d054908","extensively drug-resistant tuberculosis","extensively drug resistant tuberculosis;tuberculosis extremely drug-resistant;tuberculosis extremely drug resistant;drug-resistant tuberculoses extensively;extensively drug-resistant tuberculoses;tuberculoses extensively drug-resistant;tuberculosis extensively drug resistant;xdr-tb;extremely drug-resistant tuberculosis;drug-resistant tuberculoses extremely;drug-resistant tuberculosis extremely;extremely drug resistant tuberculosis;extremely drug-resistant tuberculoses;tuberculoses extremely drug-resistant"
"d018088","tuberculosis multidrug-resistant","tuberculosis multidrug resistant;tuberculosis mdr;mdr tuberculosis;tuberculosis multi-drug resistant;multi-drug resistant tuberculosis;tuberculosis multi drug resistant;tuberculosis drug-resistant;drug-resistant tuberculosis;tuberculosis drug resistant"
"d014393","tuberculosis oral","oral tuberculoses;tuberculoses oral"
"d014399","tuberculosis spinal","spinal tuberculoses;tuberculoses spinal;potts disease;disease potts;potts disease;pott disease;disease pott;potts paraplegia"
"d014394","tuberculosis osteoarticular","osteoarticular tuberculoses;tuberculoses osteoarticular;bone tuberculosis;bone tuberculoses;tuberculoses bone;tuberculosis bone;joint tuberculosis;joint tuberculoses;tuberculoses joint;tuberculosis joint"
"d014396","tuberculosis pleural","pleural tuberculoses;tuberculoses pleural;pleurisy tuberculous;pleurisies tuberculous;tuberculous pleurisies;tuberculous pleurisy"
"d012830","silicotuberculosis","silicotuberculoses"
"d014397","tuberculosis pulmonary","tuberculoses pulmonary;pulmonary tuberculoses;pulmonary consumption;consumption pulmonary;consumptions pulmonary;pulmonary consumptions;pulmonary phthisis;phthises pulmonary;phthisis pulmonary;pulmonary phthises"
"d014400","tuberculosis splenic","splenic tuberculoses;tuberculoses splenic"
"d014384","tuberculosis female genital","female genital tuberculoses;genital tuberculoses female;tuberculoses female genital"
"d014389","tuberculosis male genital","genital tuberculoses male;male genital tuberculoses;tuberculoses male genital"
"d014398","tuberculosis renal","renal tuberculoses;tuberculoses renal"
"d014401","tuberculosis urogenital","tuberculoses urogenital;urogenital tuberculoses"
"d014376","tuberculosis","tuberculoses;kochs disease;kochs disease;koch disease"
"d009164","mycobacterium infections","infection mycobacterium;mycobacterium infection"
"d008271","mycetoma","maduromycosis;madura foot"
"d009617","nocardia infections","nocardiosis;nocardioses;infection nocardia;nocardia infection;nocardia asteroides infection;infection nocardia asteroides;infections nocardia asteroides;nocardia asteroides infections;pulmonary nocardiosis;nocardioses pulmonary;nocardiosis pulmonary;pulmonary nocardioses;cerebral nocardiosis;cerebral nocardioses;nocardioses cerebral;nocardiosis cerebral;primary cutaneous nocardiosis;cutaneous nocardioses primary;cutaneous nocardiosis primary;nocardioses primary cutaneous;nocardiosis primary cutaneous;primary cutaneous nocardioses"
"d000193","actinomycetales infections","actinomycetales infection;infection actinomycetales;infections actinomycete;actinomycete infection;infection actinomycete;actinomycete infections"
"d000881","anthrax","bacillus anthracis infection;bacillus anthracis infections"
"d016863","bacillaceae infections","bacillaceae infection;infection bacillaceae"
"d016908","gram-positive bacterial infections","gram positive bacterial infections;bacterial infections gram positive;bacterial infection gram-positive;gram-positive bacterial infection;infection gram-positive bacterial;infections gram positive bacterial"
"d048089","pneumonia of calves enzootic","enzootic calf pneumonia;calf pneumonia enzootic;enzootic calf pneumonias;pneumonia enzootic calf;pneumonias enzootic calf"
"d045729","pneumonia of swine mycoplasmal","mycoplasma pneumonia of swine;swine mycoplasma pneumonia;mycoplasma pneumonia of pigs;pneumonia of swine enzootic;enzootic pneumonia of pigs;swine mycoplasmal pneumonia;enzootic pneumonia of swine;swine enzootic pneumonia"
"d018410","pneumonia bacterial","bacterial pneumonias;pneumonias bacterial"
"d015231","sexually transmitted diseases bacterial","sexually transmitted disease bacterial;bacterial sexually transmitted disease;bacterial venereal diseases;bacterial venereal disease;disease bacterial venereal;venereal disease bacterial;venereal diseases bacterial"
"d058066","digital dermatitis","dermatitides digital;digital dermatitides;digital dermatitides papillomatous;papillomatous digital dermatitides;digital papillomatosis;digital papillomatoses;papillomatoses digital;papillomatosis digital;digital dermatitides ovine;ovine digital dermatitides;bovine digital dermatitides;dermatitides bovine digital;dermatitis bovine digital;digital dermatitides bovine;bovine hairy footwarts;bovine hairy footwart;footwart bovine hairy;footwarts bovine hairy;hairy footwart bovine;hairy footwarts bovine;bovine foot warts;bovine foot wart;foot wart bovine;foot warts bovine;wart bovine foot;warts bovine foot"
"d017497","hidradenitis suppurativa","suppurative hidradenitis;hidradenitis suppurative;suppurative hidradenitides;acne inversa;acne inversas;inversa acne;inversas acne;hidradenitides suppurative"
"d004891","erythema induratum","bazins disease;bazins disease;disease bazins;tuberculosis cutis indurativa;bazin disease;disease bazin"
"d008177","lupus vulgaris",""
"d017192","skin diseases bacterial","bacterial skin disease;disease bacterial skin;skin disease bacterial"
"d016585","vaginosis bacterial","bacterial vaginitides;vaginitides bacterial;vaginitis nonspecific;nonspecific vaginitis;bacterial vaginoses;vaginoses bacterial;bacterial vaginitis;vaginitis bacterial"
"d001424","bacterial infections","infection bacterial;bacterial infection"
"d002179","candidiasis cutaneous","moniliasis cutaneous"
"d058387","candidemia",""
"d058365","candidiasis invasive","candidiases invasive;invasive candidiases"
"d002180","candidiasis oral","candidiases oral;oral candidiases;thrush;moniliasis oral;moniliases oral;oral moniliases;oral moniliasis"
"d002181","candidiasis vulvovaginal","moniliasis vulvovaginal;vulvovaginal moniliasis;genital vulvovaginal candidiasis;candidiasis genital vulvovaginal;vulvovaginal candidiasis genital;vaginitis monilial;monilial vaginitis;candidiasis genital;genital candidiasis;vaginal yeast infections;infection vaginal yeast;infections vaginal yeast;yeast infection vaginal;yeast infections vaginal;vaginal yeast infection"
"d002177","candidiasis","candidiases;moniliasis;moniliases"
"d002178","candidiasis chronic mucocutaneous",""
"d016919","meningitis cryptococcal","cryptococcal meningitides;meningitides cryptococcal;granulomous cerebral cryptococcosis;cerebral cryptococcoses granulomous;cerebral cryptococcosis granulomous;cryptococcoses granulomous cerebral;cryptococcosis granulomous cerebral;granulomous cerebral cryptococcoses;toruloma;torulomas;cerebral cryptococcosis;cerebral cryptococcoses;cryptococcoses cerebral;cryptococcosis cerebral"
"d016921","meningitis fungal","fungal meningitides;meningitides fungal;fungal pachymeningitides;fungal pachymeningitis;pachymeningitides fungal"
"d020314","central nervous system fungal infections","cns fungal infections;cns fungal infection;fungal infection cns;fungal infections cns;infection cns fungal;infections cns fungal;central nervous system mycoses;mycoses central nervous system"
"d003047","coccidioidomycosis","coccidioidomycoses;coccidioides immitis infection;coccidioides immitis infections;infection coccidioides immitis;infections coccidioides immitis;san joaquin valley fever;valley fever;valley fevers"
"d003453","cryptococcosis","cryptococcoses;cryptococcus neoformans infection;cryptococcus neoformans infections;infection cryptococcus neoformans;torulosis;toruloses"
"d002862","chromoblastomycosis","chromoblastomycoses;dermatitis verrucosa;chromomycosis;chromomycoses"
"d060487","alternariosis","alternarioses;alternarioses dermal;dermal alternarioses;alternarioses subcutaneous;subcutaneous alternarioses;alternarioses cutaneous;cutaneous alternarioses"
"d060425","cerebral phaeohyphomycosis","phaeohyphomycosis central nervous system;central nervous system phaeohyphomycosis;primary central nervous system phaeohyphomycosis;phaeohyphomycosis central nervous system primary;central nervous system phaeohyphomycosis primary"
"d060585","fusariosis","fusarioses;fusarium infection;fusarium infections;infection fusarium;infections fusarium;disseminated fusarioses;fusarioses disseminated;fusarioses invasive;invasive fusarioses;fusarioses pulmonary;pulmonary fusarioses;fusarioses invasive pulmonary;invasive pulmonary fusarioses"
"d060605","hyalohyphomycosis","hyalohyphomycoses;hyalohyphomycoses pulmonary;pulmonary hyalohyphomycoses;cutaneous hyalohyphomycoses;hyalohyphomycoses cutaneous;hyalohyphomycoses subcutaneous;subcutaneous hyalohyphomycoses;disseminated hyalohyphomycoses;hyalohyphomycoses disseminated;hyalohyphomycoses invasive;invasive hyalohyphomycoses;hyalohyphomycoses splenic;splenic hyalohyphomycoses"
"d060368","lobomycosis","lobomycoses;lacaziosis;lacazioses;keloidal blastomycosis;blastomycoses keloidal;blastomycosis keloidal;keloidal blastomycoses;jorge lobo disease;disease jorge lobo;jorge lobos disease;disease jorge lobos;jorge lobos disease"
"d013174","sporotrichosis","sporotrichoses;sporothrix schenckii infection;infection sporothrix schenckii;infections sporothrix schenckii;sporothrix schenckii infections"
"d014009","onychomycosis","onychomycoses;nail fungus;fungus nail;tinea unguium"
"d014007","tinea favosa","favus"
"d014006","tinea capitis","trichophytia profunda barbae;barbae trichophytia profunda;profunda barbae trichophytia;trichophytia profunda capitis;capitides trichophytia profunda;capitis trichophytia profunda;profunda capitides trichophytia;profunda capitis trichophytia;trichophytia profunda capitides;capitis profunda tinea;capitis profundas tinea;kerion celsi"
"d014005","tinea","dermatophytosis;dermatophytoses;ringworm;trichophytosis;trichophytoses;epidermophytosis;epidermophytoses;trichophyton mentagrophytes infection;infection trichophyton mentagrophytes;infections trichophyton mentagrophytes;trichophyton mentagrophytes infections"
"d014010","tinea versicolor","pityriasis versicolor"
"d001759","blastomycosis","blastomycoses;gilchrist disease;gilchrists disease;gilchrists disease"
"d003881","dermatomycoses","skin diseases fungal;fungal skin diseases;dermatophyte infection;dermatomycosis"
"d015821","eye infections fungal","eye infection fungal;fungal eye infection;infection fungal eye;oculomycosis;oculomycoses;mycosis ocular;mycoses ocular;ocular mycoses;ocular mycosis;ocular infections fungal;fungal ocular infection;fungal ocular infections;infection fungal ocular;infections fungal ocular;ocular infection fungal;mycotic infections ocular;infection ocular mycotic;infections ocular mycotic;mycotic infection ocular;ocular mycotic infection;ocular mycotic infections"
"d005847","geotrichosis","geotrichoses"
"d006660","histoplasmosis","histoplasmoses;histoplasma infection;histoplasma infections;infection histoplasma;infections histoplasma;histoplasma capsulatum infection;histoplasma capsulatum infections;infection histoplasma capsulatum;infections histoplasma capsulatum"
